S&P 500 INDEX,Last: 5021.8398,Change:  -4.7702,,,,,,,,,,,,,
"Date: February 13, 2024 at 6:40 AM EST",Bid: 4953.0801,Ask: 5064.5601,Size: 1*1,Volume: 0,,,,,,,,,,,
Fri Nov 15 2024,SPX241115C06200000,6.78,0,6.9,7.3,0,30,6200,SPX241115P06200000,0,0,999.5,1010.6,0,0
Fri Nov 15 2024,SPX241115C06400000,3.8,-0.15,3.3,3.7,1,1094,6400,SPX241115P06400000,0,0,1187.9,1199.8,0,0
Fri Nov 15 2024,SPX241115C06600000,1.8,0,1.7,2,0,21,6600,SPX241115P06600000,0,0,1378.2,1390.8,0,0
Fri Nov 15 2024,SPX241115C06800000,1.1,0.025,0.9,1.15,1,89,6800,SPX241115P06800000,0,0,1569.4,1582.8,0,0
Fri Nov 15 2024,SPX241115C07000000,0.55,0,0.5,0.75,0,30,7000,SPX241115P07000000,0,0,1761.1,1775.2,0,0
Fri Nov 15 2024,SPX241115C07200000,0.45,0,0.25,0.5,0,85,7200,SPX241115P07200000,2511.89,0,1952.8,1967.6,0,1
Fri Nov 15 2024,SPX241115C07400000,0.2,0,0.15,0.35,0,162,7400,SPX241115P07400000,0,0,2144.8,2160.2,0,0
Fri Nov 15 2024,SPX241115C07600000,0.2,0.025,0.05,0.3,4,277,7600,SPX241115P07600000,2723.6,0,2336.5,2352.7,0,1
Fri Dec 20 2024,SPX241220C00200000,4704.91,0,4751.1,4777.4,0,3387,200,SPX241220P00200000,0.05,0,0,0.1,0,7483
Fri Dec 20 2024,SPX241220C00400000,0,0,4560.2,4585.9,0,2856,400,SPX241220P00400000,0.1,0.025,0,0.2,5,5700
Fri Dec 20 2024,SPX241220C00500000,0,0,4464.8,4490.2,0,0,500,SPX241220P00500000,0.15,0.05,0.05,0.25,2,2966
Fri Dec 20 2024,SPX241220C00600000,3948.2,0,4369.5,4394.5,0,2551,600,SPX241220P00600000,0.2,-0.025,0.15,0.35,3,9910
Fri Dec 20 2024,SPX241220C00800000,3759.65,0,4178.8,4203.2,0,3002,800,SPX241220P00800000,0.5,0,0.4,0.6,4,4812
Fri Dec 20 2024,SPX241220C01000000,3922.44,0,3988.2,4012,0,10502,1000,SPX241220P01000000,0.7,-0.175,0.75,0.95,26,7340
Fri Dec 20 2024,SPX241220C01200000,3544.38,0,3797.8,3820.9,0,3501,1200,SPX241220P01200000,1.25,0,1.25,1.45,0,2654
Fri Dec 20 2024,SPX241220C01400000,3205.49,0,3607.4,3629.9,0,27,1400,SPX241220P01400000,1.9,-0.05,1.85,2.05,2,1793
Fri Dec 20 2024,SPX241220C01600000,0,0,3417.2,3439.1,0,4,1600,SPX241220P01600000,3.1,0,2.65,2.7,0,2430
Fri Dec 20 2024,SPX241220C01800000,0,0,3227.1,3248.4,0,3,1800,SPX241220P01800000,3.45,0,3.5,3.7,0,5446
Fri Dec 20 2024,SPX241220C01900000,2884.53,0,3132.1,3153.2,0,70,1900,SPX241220P01900000,3.94,-0.16,4,4.3,39,1308
Fri Dec 20 2024,SPX241220C02000000,3064.56,2.6099,3037.2,3058,2,3335,2000,SPX241220P02000000,4.7,0.05,4.6,4.7,17,13001
Fri Dec 20 2024,SPX241220C02100000,0,0,2942.4,2962.7,0,0,2100,SPX241220P02100000,5.1,-0.15,5.2,5.5,80,1542
Fri Dec 20 2024,SPX241220C02200000,2597.38,0,2847.6,2867.5,0,114,2200,SPX241220P02200000,5.9,0,5.9,6.2,93,8362
Fri Dec 20 2024,SPX241220C02300000,0,0,2752.9,2772.3,0,0,2300,SPX241220P02300000,6.5,-0.15,6.6,6.9,1,2922
Fri Dec 20 2024,SPX241220C02400000,0,0,2658.2,2677.2,0,15,2400,SPX241220P02400000,7.4,0,7.5,7.8,0,16145
Fri Dec 20 2024,SPX241220C02500000,2301.7,0,2563.7,2582.2,0,2,2500,SPX241220P02500000,8.1,0,8.4,8.7,0,2447
Fri Dec 20 2024,SPX241220C02600000,2392.49,0,2469.2,2487.3,0,307,2600,SPX241220P02600000,9.2,-0.15,9.4,9.8,71,20784
Fri Dec 20 2024,SPX241220C02700000,0,0,2374.9,2392.5,0,0,2700,SPX241220P02700000,10.3,0,10.6,10.9,0,6777
Fri Dec 20 2024,SPX241220C02750000,0,0,2327.8,2345.1,0,0,2750,SPX241220P02750000,11.1,0,11.2,11.5,0,4350
Fri Dec 20 2024,SPX241220C02800000,2046.38,0,2280.7,2297.8,0,770,2800,SPX241220P02800000,11.8,0.15,11.9,12.2,40,12799
Fri Dec 20 2024,SPX241220C02850000,0,0,2231.3,2248.3,0,0,2850,SPX241220P02850000,12.24,0,12.6,12.9,0,1004
Fri Dec 20 2024,SPX241220C02900000,1974.9,0,2184.3,2201,0,26,2900,SPX241220P02900000,12.73,0,13.3,13.7,0,12629
Fri Dec 20 2024,SPX241220C02950000,0,0,2137.4,2153.9,0,0,2950,SPX241220P02950000,13.85,0,14.1,14.4,0,247
Fri Dec 20 2024,SPX241220C03000000,2024.9,0,2090.6,2106.8,0,10670,3000,SPX241220P03000000,14.85,0.2,14.9,15.3,480,33775
Fri Dec 20 2024,SPX241220C03050000,0,0,2043.7,2059.7,0,11,3050,SPX241220P03050000,19.37,0,15.8,16.2,0,710
Fri Dec 20 2024,SPX241220C03100000,1664.64,0,1997,2012.7,0,45,3100,SPX241220P03100000,16.21,0,16.7,17.1,0,10024
Fri Dec 20 2024,SPX241220C03125000,0,0,1973.6,1989.2,0,0,3125,SPX241220P03125000,27.5,0,17.2,17.6,0,484
Fri Dec 20 2024,SPX241220C03150000,0,0,1950.2,1965.7,0,0,3150,SPX241220P03150000,18.61,0,17.7,18.1,0,906
Fri Dec 20 2024,SPX241220C03175000,0,0,1926.9,1942.3,0,0,3175,SPX241220P03175000,19.9,0,18.2,18.6,0,431
Fri Dec 20 2024,SPX241220C03200000,1765.83,0,1903.5,1918.8,0,334,3200,SPX241220P03200000,18,-0.35,18.8,19.2,325,30245
Fri Dec 20 2024,SPX241220C03225000,0,0,1880.2,1895.4,0,0,3225,SPX241220P03225000,21.75,0,19.3,19.7,0,1360
Fri Dec 20 2024,SPX241220C03250000,0,0,1856.9,1872,0,1,3250,SPX241220P03250000,19.29,0,19.9,20.3,0,7422
Fri Dec 20 2024,SPX241220C03275000,0,0,1833.6,1848.6,0,0,3275,SPX241220P03275000,24.1,0,20.5,20.9,0,292
Fri Dec 20 2024,SPX241220C03300000,1380.27,0,1810.5,1825.3,0,64,3300,SPX241220P03300000,20.3,-0.3,21.1,21.5,1,14653
Fri Dec 20 2024,SPX241220C03325000,0,0,1787.3,1802,0,0,3325,SPX241220P03325000,28.5,0,21.7,22.1,0,409
Fri Dec 20 2024,SPX241220C03350000,0,0,1764.1,1778.7,0,9,3350,SPX241220P03350000,21.94,0.14,22.3,22.8,689,3180
Fri Dec 20 2024,SPX241220C03375000,0,0,1740.9,1755.4,0,0,3375,SPX241220P03375000,24.8,0,23,23.4,0,769
Fri Dec 20 2024,SPX241220C03400000,1399.12,0,1717.7,1732.1,0,218,3400,SPX241220P03400000,23.35,0.25,23.7,24.1,453,16681
Fri Dec 20 2024,SPX241220C03425000,0,0,1694.6,1708.8,0,0,3425,SPX241220P03425000,23.8,0,24.4,24.8,0,214
Fri Dec 20 2024,SPX241220C03450000,0,0,1671.5,1685.6,0,14,3450,SPX241220P03450000,24.15,-0.35,25.1,25.6,45,6326
Fri Dec 20 2024,SPX241220C03475000,1411.5,0,1648.4,1662.4,0,4,3475,SPX241220P03475000,24.62,0,25.9,26.3,0,284
Fri Dec 20 2024,SPX241220C03500000,1659.81,12.01,1625.3,1639.2,1,4073,3500,SPX241220P03500000,26.45,0.45,26.7,27.1,538,19674
Fri Dec 20 2024,SPX241220C03525000,0,0,1602.3,1616,0,0,3525,SPX241220P03525000,27.15,0.35,27.5,27.9,27,240
Fri Dec 20 2024,SPX241220C03550000,0,0,1579.2,1592.9,0,29,3550,SPX241220P03550000,27.68,0.08,28.3,28.8,281,4322
Fri Dec 20 2024,SPX241220C03575000,1246.67,0,1556.2,1569.8,0,3,3575,SPX241220P03575000,32.36,0,29.2,29.7,0,50
Fri Dec 20 2024,SPX241220C03600000,1400.13,0,1533.3,1546.7,0,1480,3600,SPX241220P03600000,29.8,0.5,30.1,30.6,37,16646
Fri Dec 20 2024,SPX241220C03625000,1202.72,0,1510.4,1523.7,0,3,3625,SPX241220P03625000,34.15,0,31,31.5,0,232
Fri Dec 20 2024,SPX241220C03650000,1517,7.65,1487.5,1500.6,1,88,3650,SPX241220P03650000,30.49,0,32,32.5,0,7210
Fri Dec 20 2024,SPX241220C03675000,0,0,1464.6,1477.7,0,0,3675,SPX241220P03675000,32.31,0,33,33.5,0,135
Fri Dec 20 2024,SPX241220C03700000,1233.04,0,1441.8,1454.7,0,1279,3700,SPX241220P03700000,32.45,0,34,34.5,0,21209
Fri Dec 20 2024,SPX241220C03725000,0,0,1419.1,1431.9,0,0,3725,SPX241220P03725000,34.1,0,35.1,35.6,0,1285
Fri Dec 20 2024,SPX241220C03750000,983.7,0,1396.2,1408.9,0,18,3750,SPX241220P03750000,34.68,-0.47,36.2,36.7,60,4877
Fri Dec 20 2024,SPX241220C03775000,725.7,0,1373.6,1386.2,0,1,3775,SPX241220P03775000,36.79,0.49,37.3,37.9,260,1536
Fri Dec 20 2024,SPX241220C03800000,1301.01,0,1350.8,1363.3,0,3786,3800,SPX241220P03800000,37.36,-0.04,38.5,39,701,18336
Fri Dec 20 2024,SPX241220C03825000,1091.74,0,1328.4,1340.7,0,1,3825,SPX241220P03825000,44.75,0,39.7,40.3,0,1212
Fri Dec 20 2024,SPX241220C03850000,779.94,0,1305.8,1318,0,51,3850,SPX241220P03850000,39.56,0,41,41.6,0,5055
Fri Dec 20 2024,SPX241220C03875000,765.23,0,1283.3,1295.4,0,9,3875,SPX241220P03875000,40.7,0,42.3,42.9,0,1027
Fri Dec 20 2024,SPX241220C03900000,1286.35,7.85,1260.8,1272.8,50,4487,3900,SPX241220P03900000,42,-0.4,43.7,44.3,50,14917
Fri Dec 20 2024,SPX241220C03925000,991.36,0,1238.4,1250.2,0,1,3925,SPX241220P03925000,47.98,0,45.1,45.7,0,1025
Fri Dec 20 2024,SPX241220C03950000,1150,0,1216,1227.7,0,792,3950,SPX241220P03950000,44.5,-0.65,46.6,47.2,22,4566
Fri Dec 20 2024,SPX241220C03975000,822.02,0,1193.7,1205.3,0,2,3975,SPX241220P03975000,45.9,0,48.1,48.7,0,389
Fri Dec 20 2024,SPX241220C04000000,1171.57,0,1173.9,1180.1,0,69638,4000,SPX241220P04000000,47.38,-0.82,49.7,50.3,894,87679
Fri Dec 20 2024,SPX241220C04025000,1169.19,0,1149.2,1160.5,0,108,4025,SPX241220P04025000,50.1,0.4,51.3,52,9,646
Fri Dec 20 2024,SPX241220C04050000,1072.14,0,1128.6,1136.4,0,193,4050,SPX241220P04050000,52.07,0.77,53,53.7,107,4152
Fri Dec 20 2024,SPX241220C04075000,985.72,0,1105,1116,0,266,4075,SPX241220P04075000,52.6,-0.45,54.8,55.6,1,3127
Fri Dec 20 2024,SPX241220C04100000,1075,0,1085.2,1091.5,0,5552,4100,SPX241220P04100000,53.7,-1.05,56.6,57.4,138,16507
Fri Dec 20 2024,SPX241220C04125000,842.86,0,1061,1071.8,0,193,4125,SPX241220P04125000,57.25,0.65,58.5,59.3,754,3749
Fri Dec 20 2024,SPX241220C04150000,898.94,0,1041.2,1047.5,0,3566,4150,SPX241220P04150000,57.09,-1.36,60.5,61.3,3,7908
Fri Dec 20 2024,SPX241220C04175000,886.82,0,1017.3,1027.9,0,10,4175,SPX241220P04175000,59.45,-1,62.5,63.4,1,2048
Fri Dec 20 2024,SPX241220C04200000,989.5,0,997.6,1003.9,0,13679,4200,SPX241220P04200000,63.4,0.95,64.6,65.5,26,26661
Fri Dec 20 2024,SPX241220C04225000,870.26,0,974,984.2,0,170,4225,SPX241220P04225000,63.2,-1.35,66.8,67.7,1,338
Fri Dec 20 2024,SPX241220C04250000,901.12,0,953.4,961.3,0,1415,4250,SPX241220P04250000,65.6,1.85,69.1,70,825,6582
Fri Dec 20 2024,SPX241220C04275000,469.04,0,930.9,940.9,0,352,4275,SPX241220P04275000,77.1,0,71.5,72.4,0,2261
Fri Dec 20 2024,SPX241220C04300000,900.8,0,911.2,917.5,0,10988,4300,SPX241220P04300000,72.7,0,74,74.8,0,18046
Fri Dec 20 2024,SPX241220C04325000,675.26,0,888.4,898.1,0,298,4325,SPX241220P04325000,76.22,0,76.5,77.4,0,1438
Fri Dec 20 2024,SPX241220C04350000,856,0,867.7,875.6,0,1484,4350,SPX241220P04350000,76.35,0,79.2,80.1,103,4885
Fri Dec 20 2024,SPX241220C04375000,791.14,0,846.5,854.5,0,2100,4375,SPX241220P04375000,78.5,-0.5,82,82.9,50,1758
Fri Dec 20 2024,SPX241220C04400000,831.9,0,826.3,832.7,0,23055,4400,SPX241220P04400000,82.7,0.9,84.8,85.8,209,38303
Fri Dec 20 2024,SPX241220C04425000,601.37,0,804.3,813.5,0,195,4425,SPX241220P04425000,83.09,-1.51,87.8,88.8,9,2436
Fri Dec 20 2024,SPX241220C04450000,693.48,0,783.7,791.6,0,2458,4450,SPX241220P04450000,88.8,1.2,90.9,91.9,283,3034
Fri Dec 20 2024,SPX241220C04475000,702.94,0,762.9,771.8,0,898,4475,SPX241220P04475000,91.6,0.95,94.1,95.1,3,1052
Fri Dec 20 2024,SPX241220C04500000,756.7,-0.3,743.1,749.5,52,22609,4500,SPX241220P04500000,95.3,1.45,97.4,98.4,1967,37853
Fri Dec 20 2024,SPX241220C04525000,738.36,0,722.1,730.7,0,765,4525,SPX241220P04525000,96.61,-0.59,100.8,101.9,260,3182
Fri Dec 20 2024,SPX241220C04550000,736.18,20.13,703.5,707.6,4,3507,4550,SPX241220P04550000,98.45,-2.2,104.5,105.5,1600,7624
Fri Dec 20 2024,SPX241220C04575000,573.73,0,683.3,687.4,0,4257,4575,SPX241220P04575000,103.5,-0.7,108.2,109.2,30,5545
Fri Dec 20 2024,SPX241220C04600000,678.6,1.65,663.7,667,44,22083,4600,SPX241220P04600000,109.24,1.24,112.1,113.1,1028,24336
Fri Dec 20 2024,SPX241220C04625000,539.74,0,642.2,648.2,0,1576,4625,SPX241220P04625000,114.39,0,116.1,117.1,0,4368
Fri Dec 20 2024,SPX241220C04650000,611.13,0,623.7,627.7,0,2963,4650,SPX241220P04650000,112.52,-3.43,120.3,121.3,43,4356
Fri Dec 20 2024,SPX241220C04675000,511.82,0,604.1,608.2,0,2460,4675,SPX241220P04675000,117.25,-2.9,124.6,125.7,1650,2593
Fri Dec 20 2024,SPX241220C04700000,609.23,11.43,585.1,588.4,248,15587,4700,SPX241220P04700000,126.02,4.48,129.1,130.2,284,17649
Fri Dec 20 2024,SPX241220C04725000,517.33,0,564.4,570.2,0,2080,4725,SPX241220P04725000,126.6,-2.45,133.6,134.9,8,1500
Fri Dec 20 2024,SPX241220C04750000,570.44,11.29,546.9,550.1,2,11796,4750,SPX241220P04750000,132.66,-1.14,138.7,139.8,65,6817
Fri Dec 20 2024,SPX241220C04775000,517.38,0,527.6,531.6,0,4135,4775,SPX241220P04775000,139.9,1.15,143.6,144.8,43,1152
Fri Dec 20 2024,SPX241220C04800000,524.65,3.3,509.4,512.6,1268,20419,4800,SPX241220P04800000,142.9,-1,149,150.1,175,18628
Fri Dec 20 2024,SPX241220C04825000,448.43,0,489.6,495.1,0,291,4825,SPX241220P04825000,147.95,-1.3,154.5,155.6,1,919
Fri Dec 20 2024,SPX241220C04850000,475.86,0,472.3,476.3,0,2482,4850,SPX241220P04850000,159.08,4.75,160.2,161.3,0,2235
Fri Dec 20 2024,SPX241220C04875000,457.92,0,453.5,458.7,0,613,4875,SPX241220P04875000,161.07,0,166.1,167.3,0,1207
Fri Dec 20 2024,SPX241220C04900000,448.02,-0.48,437,440.1,7,19837,4900,SPX241220P04900000,167.81,1.16,172.3,173.5,2083,14566
Fri Dec 20 2024,SPX241220C04925000,430.72,-0.18,418.3,423,6,702,4925,SPX241220P04925000,170.81,0,178.7,179.9,0,1284
Fri Dec 20 2024,SPX241220C04950000,422.03,8.63,402.2,405.3,741,4697,4950,SPX241220P04950000,174.25,-5.2,185.2,186.6,9,3431
Fri Dec 20 2024,SPX241220C04975000,398.75,2.45,384.2,388.7,413,1306,4975,SPX241220P04975000,180.9,-5.3,192.3,193.6,754,1871
Fri Dec 20 2024,SPX241220C05000000,379.02,-0.38,368.5,371.6,78,80617,5000,SPX241220P05000000,194.38,1.13,199.4,200.9,3020,69210
Fri Dec 20 2024,SPX241220C05025000,364.63,1.78,351.2,355.5,135,3310,5025,SPX241220P05025000,201.93,1.28,206.9,208.4,35,1267
Fri Dec 20 2024,SPX241220C05050000,361.94,15.44,335.7,339.3,179,4644,5050,SPX241220P05050000,202.3,-5.95,214.7,216.3,260,3016
Fri Dec 20 2024,SPX241220C05075000,333,2.35,320.4,322.9,8,1245,5075,SPX241220P05075000,216.5,0.25,223,224.5,17,312
Fri Dec 20 2024,SPX241220C05100000,317.21,2.21,305,307.5,511,14495,5100,SPX241220P05100000,226.68,2.18,231.5,233.1,1149,7012
Fri Dec 20 2024,SPX241220C05125000,294.33,0,290,292.5,0,4929,5125,SPX241220P05125000,235.38,2.23,240.2,242,8,694
Fri Dec 20 2024,SPX241220C05150000,286.93,1.93,275.3,277.5,2,7474,5150,SPX241220P05150000,235.42,-6.73,249.4,251.2,3,2457
Fri Dec 20 2024,SPX241220C05175000,265.18,0,261,263.3,0,598,5175,SPX241220P05175000,252.62,0,259.1,260.8,0,502
Fri Dec 20 2024,SPX241220C05200000,258.17,1.92,247.1,249.2,214,18971,5200,SPX241220P05200000,262.2,0.9,268.9,270.9,131,2834
Fri Dec 20 2024,SPX241220C05225000,244.19,1.74,233.6,235.6,132,1514,5225,SPX241220P05225000,267,-4.4,279.4,281.3,171,849
Fri Dec 20 2024,SPX241220C05250000,231.71,2.66,220.5,222.4,274,3670,5250,SPX241220P05250000,280.9,-1.05,290,292.1,30,253
Fri Dec 20 2024,SPX241220C05275000,217.83,1.78,207.8,209.8,23,372,5275,SPX241220P05275000,303.23,0,301.3,303.3,0,27
Fri Dec 20 2024,SPX241220C05300000,206.1,2.6,195.5,197.5,296,13911,5300,SPX241220P05300000,305,0.7,312.8,315,350,2130
Fri Dec 20 2024,SPX241220C05325000,192.86,1.51,183.7,185.6,10,3397,5325,SPX241220P05325000,326.55,0,325,327.1,0,28
Fri Dec 20 2024,SPX241220C05350000,181.33,1.68,172.4,174,396,2478,5350,SPX241220P05350000,340.05,0,337.5,339.6,0,65
Fri Dec 20 2024,SPX241220C05375000,169.87,1.47,161.5,163.2,20,632,5375,SPX241220P05375000,341.62,0.67,350.5,352.7,10,10
Fri Dec 20 2024,SPX241220C05400000,159.25,1.65,151,152.7,202,19281,5400,SPX241220P05400000,340.96,-13.04,363.9,366,2,818
Fri Dec 20 2024,SPX241220C05450000,139.65,2.3,131.5,133.1,815,2842,5450,SPX241220P05450000,379.65,0,391.1,395.7,0,48
Fri Dec 20 2024,SPX241220C05500000,121.53,2.53,113.8,115.2,394,21953,5500,SPX241220P05500000,415.2,3.85,421.1,425,11,4640
Fri Dec 20 2024,SPX241220C05550000,104.44,2.04,97.9,99.3,404,1924,5550,SPX241220P05550000,443.47,1.12,452.9,457.9,9,59
Fri Dec 20 2024,SPX241220C05600000,89.91,2.26,83.8,85.1,1207,9873,5600,SPX241220P05600000,492.38,0,486.5,491.6,0,67
Fri Dec 20 2024,SPX241220C05700000,64.98,-4.23,60.5,61.5,98,8905,5700,SPX241220P05700000,544.17,0,558.9,563,0,286
Fri Dec 20 2024,SPX241220C05800000,47,2.2,43,43.7,106,9214,5800,SPX241220P05800000,625.45,1.5,635.2,642.9,8,15
Fri Dec 20 2024,SPX241220C05900000,32.35,1,30,30.7,14,7556,5900,SPX241220P05900000,0,0,718.1,725.6,0,8
Fri Dec 20 2024,SPX241220C06000000,22.68,0.98,20.9,21.3,17,24127,6000,SPX241220P06000000,877.85,0,803.1,813.5,0,1253
Fri Dec 20 2024,SPX241220C06100000,15.3,0.3,14.4,14.8,62,1282,6100,SPX241220P06100000,0,0,892,903,0,0
Fri Dec 20 2024,SPX241220C06200000,10.96,0.51,10,10.4,164,9059,6200,SPX241220P06200000,973.15,-1.5,982.9,994.6,8,25
Fri Dec 20 2024,SPX241220C06400000,6.06,0.71,5.1,5.3,50,11049,6400,SPX241220P06400000,0,0,1168.9,1181.5,0,27
Fri Dec 20 2024,SPX241220C06600000,3.2,0.325,2.65,2.85,6,17915,6600,SPX241220P06600000,0,0,1357.7,1371.2,0,2
Fri Dec 20 2024,SPX241220C06800000,1.7,0.05,1.4,1.65,308,11468,6800,SPX241220P06800000,1933.28,0,1547.6,1561.9,0,42
Fri Dec 20 2024,SPX241220C07000000,1,0.05,0.8,1,148,2933,7000,SPX241220P07000000,1811.55,0,1738.1,1753.2,0,88
Fri Dec 20 2024,SPX241220C07200000,0.55,0,0.45,0.7,0,3649,7200,SPX241220P07200000,2486.65,0,1928.9,1944.9,0,4
Fri Dec 20 2024,SPX241220C07400000,0.45,0,0.3,0.5,0,4241,7400,SPX241220P07400000,0,0,2119.8,2136.6,0,112
Fri Dec 20 2024,SPX241220C07600000,0.3,0,0.15,0.35,0,5344,7600,SPX241220P07600000,2675.77,0,2308.4,2326.1,0,22
Fri Dec 20 2024,SPX241220C07800000,0.2,0.05,0.1,0.3,1,2167,7800,SPX241220P07800000,0,0,2499.3,2517.8,0,2
Fri Dec 20 2024,SPX241220C08000000,0.1,0,0.05,0.25,0,5010,8000,SPX241220P08000000,2887.75,0,2690.1,2709.5,0,110
Fri Dec 20 2024,SPX241220C08200000,0.1,0,0,0.2,0,5354,8200,SPX241220P08200000,3105.54,0,2881.2,2901.4,0,11
Fri Dec 20 2024,SPX241220C08400000,0.1,0,0,0.15,0,2336,8400,SPX241220P08400000,3219.52,0,3072.4,3093.2,0,26
Fri Dec 20 2024,SPX241220C08600000,0.1,0,0,0.15,0,1064,8600,SPX241220P08600000,3378.04,0,3263.7,3285.1,0,24
Fri Dec 20 2024,SPX241220C08800000,0.1,0,0,0.15,0,5335,8800,SPX241220P08800000,3544.68,0,3454.9,3477,0,1560
Fri Dec 20 2024,SPX241220C09000000,0.1,0,0,0.15,0,4348,9000,SPX241220P09000000,3690.86,0,3646.1,3668.9,0,1435
Fri Dec 20 2024,SPX241220C09200000,0.1,0,0,0.1,0,10374,9200,SPX241220P09200000,3915.25,0,3837.4,3860.7,0,895
Tue Dec 31 2024,SPXW241231C01000000,0,0,3990.9,4008.8,0,0,1000,SPXW241231P01000000,0.9,0,0.8,1.05,0,33
Tue Dec 31 2024,SPXW241231C01200000,0,0,3800.3,3818,0,0,1200,SPXW241231P01200000,1.35,-0.05,1.35,1.55,2,40
Tue Dec 31 2024,SPXW241231C01400000,0,0,3609.8,3627.4,0,0,1400,SPXW241231P01400000,3.1,0,2,2.2,0,15
Tue Dec 31 2024,SPXW241231C01600000,0,0,3419.5,3436.9,0,0,1600,SPXW241231P01600000,4.5,0,2.8,3,0,2
Tue Dec 31 2024,SPXW241231C01800000,0,0,3229.3,3246.6,0,0,1800,SPXW241231P01800000,3.93,0,3.7,4,0,13
Tue Dec 31 2024,SPXW241231C01900000,0,0,3134.3,3151.5,0,0,1900,SPXW241231P01900000,4.54,0,4.2,4.5,0,7
Tue Dec 31 2024,SPXW241231C02000000,0,0,3039.3,3056.5,0,0,2000,SPXW241231P02000000,4.8,0,4.8,5.1,0,15
Tue Dec 31 2024,SPXW241231C02100000,0,0,2944.4,2961.5,0,0,2100,SPXW241231P02100000,6.8,0,5.4,5.7,0,4
Tue Dec 31 2024,SPXW241231C02200000,0,0,2849.6,2866.6,0,0,2200,SPXW241231P02200000,6.65,0,6.1,6.4,0,31
Tue Dec 31 2024,SPXW241231C02300000,0,0,2754.8,2771.8,0,0,2300,SPXW241231P02300000,8.5,0,6.9,7.2,0,2
Tue Dec 31 2024,SPXW241231C02400000,0,0,2660.1,2677,0,0,2400,SPXW241231P02400000,8.1,0,7.8,8.1,0,8
Tue Dec 31 2024,SPXW241231C02500000,0,0,2565.5,2582.4,0,0,2500,SPXW241231P02500000,8.6,0,8.8,9.1,0,119
Tue Dec 31 2024,SPXW241231C02600000,0,0,2471,2487.8,0,0,2600,SPXW241231P02600000,10.9,0,9.8,10.1,0,10
Tue Dec 31 2024,SPXW241231C02700000,0,0,2376.6,2393.4,0,0,2700,SPXW241231P02700000,11.8,0,11,11.3,0,5
Tue Dec 31 2024,SPXW241231C02800000,0,0,2282.4,2299.1,0,0,2800,SPXW241231P02800000,12.08,0,12.3,12.7,0,5
Tue Dec 31 2024,SPXW241231C02850000,0,0,2235.3,2252,0,0,2850,SPXW241231P02850000,12.94,0.09,13.1,13.4,1,2
Tue Dec 31 2024,SPXW241231C02900000,0,0,2188.3,2204.9,0,0,2900,SPXW241231P02900000,13.5,0,13.8,14.2,0,26
Tue Dec 31 2024,SPXW241231C02950000,0,0,2141.3,2157.9,0,0,2950,SPXW241231P02950000,19.61,0,14.6,15,0,29
Tue Dec 31 2024,SPXW241231C03000000,2024.86,0,2094.4,2110.9,0,1,3000,SPXW241231P03000000,15,0,15.5,15.8,0,38
Tue Dec 31 2024,SPXW241231C03050000,0,0,2047.5,2063.9,0,0,3050,SPXW241231P03050000,23.1,0,16.4,16.8,0,26
Tue Dec 31 2024,SPXW241231C03100000,0,0,2000.7,2016.9,0,0,3100,SPXW241231P03100000,17.8,0,17.3,17.7,0,1
Tue Dec 31 2024,SPXW241231C03150000,0,0,1954,1970,0,0,3150,SPXW241231P03150000,20,0,18.4,18.8,0,3
Tue Dec 31 2024,SPXW241231C03200000,0,0,1907.3,1923.2,0,0,3200,SPXW241231P03200000,22,0,19.4,19.9,0,6
Tue Dec 31 2024,SPXW241231C03250000,0,0,1860.6,1876.5,0,0,3250,SPXW241231P03250000,22.5,0,20.6,21,0,24
Tue Dec 31 2024,SPXW241231C03300000,0,0,1814.1,1829.8,0,0,3300,SPXW241231P03300000,25.72,0,21.8,22.3,0,17
Tue Dec 31 2024,SPXW241231C03325000,0,0,1790.8,1806.5,0,0,3325,SPXW241231P03325000,29.6,0,22.5,22.9,0,2
Tue Dec 31 2024,SPXW241231C03350000,0,0,1767.6,1783.2,0,0,3350,SPXW241231P03350000,22.4,0,23.1,23.6,0,15
Tue Dec 31 2024,SPXW241231C03375000,0,0,1744.5,1759.9,0,0,3375,SPXW241231P03375000,0,0,23.8,24.2,0,0
Tue Dec 31 2024,SPXW241231C03400000,0,0,1721.4,1736.7,0,0,3400,SPXW241231P03400000,0,0,24.5,25,0,0
Tue Dec 31 2024,SPXW241231C03425000,0,0,1698.3,1713.4,0,0,3425,SPXW241231P03425000,33.1,0,25.3,25.7,0,1
Tue Dec 31 2024,SPXW241231C03450000,0,0,1675.2,1690.3,0,0,3450,SPXW241231P03450000,27.93,0,26,26.5,0,2
Tue Dec 31 2024,SPXW241231C03475000,0,0,1652.2,1667.1,0,0,3475,SPXW241231P03475000,25.81,0,26.8,27.2,0,45
Tue Dec 31 2024,SPXW241231C03500000,1563.32,0,1629.2,1643.9,0,3,3500,SPXW241231P03500000,26.44,0,27.6,28,0,21
Tue Dec 31 2024,SPXW241231C03525000,0,0,1606.2,1620.8,0,0,3525,SPXW241231P03525000,31.58,0,28.5,28.9,0,25
Tue Dec 31 2024,SPXW241231C03550000,0,0,1583.2,1597.7,0,0,3550,SPXW241231P03550000,28.2,0,29.1,29.9,0,30
Tue Dec 31 2024,SPXW241231C03575000,0,0,1560.3,1574.7,0,0,3575,SPXW241231P03575000,41.11,0,30,30.8,0,9
